area,id,lat,lon,name,elevation
303.1681772,629205858,18.9154149,-73.2176671,DISPENSAIRE DE TOMARIN,281.6242676
303.1681772,631657121,18.482994,-73.20683,CAL DE MADIAN,11.30963993
303.1681772,630656050,18.4220769,-73.1975999,DISPENSAIRE COMMUNAUTAIRE DE MUSSOTTE,909.637207
303.1681772,631504465,18.455987,-73.199965,SSPE de Beraca,196.1587524
303.1681772,631504472,18.455987,-73.199965,SSPE de L homond,196.1587524
303.1681772,630656056,18.3629613,-73.1878917,Dispensaire de Saint Joseph,286.4094543
303.1681772,631592025,18.333333,-73.2,DESSALINES HOSPITAL DESSALINES CLAIRE HEUREUSE,367.2934875
303.1681772,1681728773,18.3630429,-73.1887943,Dispensaire Saint Joseph Pemerle,286.1195374
303.1681772,631501118,18.280881,-73.218883,Ste HÌ©lÌ¬ne,457.1506348
303.1681772,631501126,18.280881,-73.218883,Charles Pasqua,457.1506348
303.1681772,631501127,18.2808819,-73.2188832,CS Aquin,457.1510315
32.95416026,629531908,19.8644769,-73.138159,DISPENSAIRE BON SECOURS DE CROIX SOVALE,108.786087
303.1681772,629531921,19.8305534,-73.1334573,DISPENSAIRE DE GUINAUDEE,255.4437561
303.1681772,631502507,19.8300181,-73.1278403,La Montagne,258.8299866
303.1681772,631502509,19.8300156,-73.1278418,Port ÌÊ l‰ÛªEcu,258.8474121
303.1681772,631502514,19.8300188,-73.127842,Dubois,258.8364258
303.1681772,631502515,19.8300163,-73.1278402,Raymond,258.8362427
303.1681772,631502517,19.8300171,-73.1278418,La RÌ©serve,258.8417664
303.1681772,629031281,19.727117,-73.1590354,JOSHUA MEMORIAL CLINIC,293.4427185
303.1681772,629031287,19.7211433,-73.1711233,DISPENSAIRE DE PETITE RIVIERE,254.5287628
303.1681772,629531899,19.7546768,-73.1493118,DISPENSAIRE ST BERNADETTE LABELLEE,446.3664246
303.1681772,630656054,18.398561,-73.14796,DISPENSAIRE ST MARC JANETTE,681.8689575
1724.091828,629236162,18.2774144,-73.1299965,Hopital Saint Boniface,310.0594788
303.1681772,631450032,18.283333,-73.133333,FOND DES BLANCS HOSPITAL SAINT BONIFACE,306.5187683
94.38857161,629531972,19.8599952,-73.0978452,DISPENSAIRE SICHEM DE CAFÌä PAUL,76.06570435
303.1681772,629532019,19.880131,-73.0761114,DISPENSAIRE LACOMA,38.33281708
184.4123538,629531990,19.8034146,-73.1082535,DISPENSAIRE COMMUNAUTAIRE KA PHILIPPE,472.6685791
303.1681772,629532000,19.8009061,-73.0780392,DISPENSAIRE DE GOMBO,356.4206238
303.1681772,629532008,19.7647777,-73.0944069,DISPENSAIRE DE BOUCAN PATRIOT,476.6734009
66.56303894,629205869,18.9298772,-73.1124698,CENTRE WORLD VISION DE GROS MANGLE,10.27670956
102.899911,629205870,18.8193576,-73.1228488,DISPENSAIRE METHODISTE DE SOURCE A PHILIPPE,14.01285934
188.7771432,629205862,18.4428418,-73.0906619,FOSREF LAKAY MIRAGOANE,8.039863586
129.8524858,629205865,18.4429395,-73.0906424,FOSREF- J. DE MIRAGOANE,7.753870487
303.1681772,631592015,18.434,-73.082972,MIRAGOANE HOSPITAL DISTRICT,136.821701
303.1681772,631592017,18.4448396,-73.0980881,MIRAGOANE HOSPITAL PAILLANT,0.755377233
303.1681772,630656101,18.3735989,-73.1148068,Dispensaire Saint Michel du Sud,246.7100067
303.1681772,630656110,18.4097527,-73.0929299,CENTRE DISPENSAIRE DE CHALON,90.3407135
303.1681772,631504468,18.3746721,-73.1164478,SSPE Saint Joseph de Pemerle,253.8368683
303.1681772,630656075,18.3401812,-73.0921526,DISPENSAIRE DE LHOMON,218.6286316
303.1681772,627835027,18.1900042,-73.1040864,DP DE MOUILLAGE FOUQUET,8.27936554
303.1681772,631565607,19.633333,-73.05,ANSE ROUGE HOSPITAL ANSE ROUGE (A.F.M.E.),36.92245102
66.78127841,632691961,19.63236,-73.054655,CENTRE DE SANTE D'ANSE ROUGE,10.84044075
303.1681772,629205868,18.825841,-73.0612373,CENTE WORLD VISION DE TI PALMIS,318.8283691
303.1681772,631487467,18.825,-73.037,BOIS NEUF / FOSREF,343.1236572
303.1681772,627561326,18.78636,-73.063577,DISPENSAIRE SAINT LOUIS,19.96453857
165.8619987,630656084,18.4331752,-73.071157,BERACA,42.17895889
237.8810244,630656091,18.3227234,-73.0630576,DISPENSAIRE BELLE RIVIERE,234.0406799
166.953196,629532025,19.8751312,-73.0139765,DISPENSAIRE DE CABARET,34.58455276
303.1681772,1192899377,19.7453361,-73.0188271,Agent Paulonne Dorvilus,185.1648712
303.1681772,2302028048,19.7452018,-73.0181009,Dispensaire d'Atraille,186.7065582
51.17715617,627585369,19.6627432,-73.0211734,DISPENSAIRE ILODEP,37.68214798
48.5582825,632691970,19.670865,-73.02462,DISPENSAIRE TENTE,51.77352524
303.1681772,1192900377,19.6668498,-73.0219486,Dispensaire de l'Arbre,44.76700974
303.1681772,619465393,18.8170512,-73.0146453,Centre MÌ©dico-Social Populorum Progressio,491.6210938
303.1681772,628654985,18.411899,-73.0080425,DP DE MADELAINE,31.30111313
303.1681772,628662476,18.3935247,-73.0158714,DP ARNOUX,64.79045105
303.1681772,4109737189,18.3534194,-72.9841324,Clinic Espoir,784.9801025
87.18666904,630713379,18.2602187,-72.9906794,DP DE RICOT,567.8966064
288.0761029,628691904,18.1901171,-73.0035258,Dispensaire de CÌ«tes-de-Fer,9.122479439
78.02061121,631657141,19.9033395,-72.9620389,DISPENSAIRE BAIE DES MOUSTIQUES,14.47898579
303.1681772,618217217,19.8332992,-72.933299,Clinic de Reference,141.7218933
474.6708514,630656133,19.8311733,-72.9406632,DISPENSAIRE DE PASSE CADABOIS,140.4299622
126.5788937,3217435059,19.810352,-72.9799088,Centre de sante Mission Chretienne Haiti,211.0552368
303.1681772,630656121,19.8075922,-72.982387,DISPENSAIRE COMMUNAUTAIRE DE BEAUCHAMPS,214.125946
303.1681772,3212640363,19.8074021,-72.9822437,Health care,215.0187073
47.0306062,3663128659,19.7767133,-72.9597282,Centre de Traitement du CholÌ©ra,402.5863953
303.1681772,630656128,19.7492719,-72.932769,DISPENSAIRE SAINTE THERESE DE CALUC,563.1356812
303.1681772,1192898490,19.7261541,-72.9675979,Agent de Sante Mauviles Maurisier,648.0180664
303.1681772,1192897048,19.7188574,-72.9463584,Clinique Scolaire Bon Samaritain de Tenter,778.2248535
303.1681772,1192898666,19.7180248,-72.9443767,Dispensaire de Tenter,759.7455444
303.1681772,3218008176,19.7178026,-72.9446955,Centre de Sante Communautaire de Tente,767.1773071
303.1681772,3218008177,19.7177485,-72.9446267,Centre de Traitement Cholera,766.0437622
303.1681772,631497380,19.6433799,-72.9592441,Disp. Plaine de l‰ÛªArbre,45.29476929
173.5003802,629093368,18.8217005,-72.9569136,DISPENSAIRE COMMUNAUTAIRE DE GRANDE SOURCE,350.3051147
253.1577874,629093372,18.7877784,-72.9460177,DISPENSAIRE COMMUNAUTAIRE DE MARE SUCRIN,545.1063843
303.1681772,628654660,18.4518112,-72.9681002,DP DE TROU CHOUCHOU (FERME),402.7303467
303.1681772,628655547,18.4167352,-72.943916,DP DE VIALET,59.67600632
303.1681772,628690332,18.3058918,-72.9581193,CENTRE DE SANTE DE DELATTE,664.5821533
303.1681772,630704883,18.2634404,-72.9545599,DP DE BOUCAN BELIER,286.7992554
166.953196,630715669,18.2321646,-72.9407847,DP DE GRIS GRIS,606.4606934
303.1681772,631493928,18.231494,-72.9487737,Dispensaire Saint Joseph,514.9547729
303.1681772,630656125,19.885769,-72.9219804,DISPENSAIRE POSTE METIER,42.3319664
303.1681772,631502530,19.8518566,-72.9116958,Foison,86.75808716
303.1681772,631657142,19.7774075,-72.903276,DISPENSAIRE COMMUNAUTAIRE DE FOISON,323.7090454
75.72909676,1192901901,19.717025,-72.917942,agent jean claude pierre,607.7992554
303.1681772,627585393,19.6338508,-72.9182543,DP DE SOURCE CHAUDE,90.07079315
303.1681772,632691975,19.6379695,-72.9151315,DISPENSAIRE ATREI,113.5752335
303.1681772,1192758993,19.6363979,-72.9164269,centre de sante communautaire de source chaude,101.5270462
303.1681772,1192760163,19.6021029,-72.890072,dispensaire de figuier,79.90546417
303.1681772,627585382,19.5537656,-72.9015711,DP DE CORIDON,5.764836311
303.1681772,837852766,18.4204576,-72.9307116,Centre de Sainte Rousseau Cesaire,40.04700851
303.1681772,629531995,20.0381846,-72.8642075,DISPENSAIRE LA VALLEE,32.58597183
303.1681772,630656130,19.9363086,-72.8423484,Centre de sante communautaire des Trois Rivieres,9
303.1681772,629031323,19.7964081,-72.8777682,DISPENSAIRE LA NATIVITE,224.4587555
303.1681772,631502527,19.7858733,-72.8411829,La Brousse,244.9024811
303.1681772,631502532,19.7858717,-72.8411828,La Plate,244.9216156
303.1681772,629031326,19.742894,-72.87487,DISPENSAIRE DE HAUT MOUSTIQUE,434.6282349
303.1681772,627585386,19.5898729,-72.8865222,DISPENSAIRE FIGUIER,59.84375381
53.90514957,629270585,18.8339535,-72.862258,HOPITAL WESLEEN DE ANSE-A-GALETS,17.73225594
864.2283088,629052280,18.7888996,-72.8467141,CENTRE DE SANTE BILL RICE,323.7541809
229.1514455,618275486,18.4338667,-72.8602367,Complexe Materno-Medico,29.20227814
303.1681772,618277493,18.4287774,-72.8577771,Sante Pep La,43.88305664
151.676433,618294844,18.4333781,-72.8648528,Rehabilitation de l'Hopital,10.16702461
175.6827749,839203484,18.4336119,-72.8647057,Centre de diagnostic medical,10.26900005
121.1229069,3191026817,18.4338629,-72.8646708,HÌ«pital Notre Dame de Petit GoÌ¢ve,10.03921795
361.186326,628688417,18.3037196,-72.8636364,CENTRE DE SANTE DES PALMES,1048.139526
53.90514957,629531984,20.0334703,-72.8082776,DISPENSAIRE DE MONTRY,178.8221588
303.1681772,631592014,19.9416868,-72.8307575,PORT DE PAIX HOSPITAL BERACA LA POINTE,2.99793601
303.1681772,631592032,19.9420426,-72.8304362,PORT DE PAIX HOSPITAL ET SANATORIUM,2.165378094
303.1681772,631601608,19.9451799,-72.8210134,DISPENSAIRE NOTRE DAME DE FATIMA,25.33676338
124.396499,629184082,19.939101,-72.8340444,FOSREF-LAKAY PORT-DE-PAIX,8.88848114
303.1681772,631487481,19.933502,-72.811643,FOSREF LAKAY PORT-DE-PAIX,104.405159
303.1681772,629052356,19.8750803,-72.8345054,CENTRE DE SANTE DE CHAMSOLME,63.12023163
303.1681772,629031322,19.7827124,-72.7971056,HÌ«pital Bon Samaritain de Bassin Bleu,134.4136658
303.1681772,631477467,18.417,-72.833,CLINIQUE MEDICO-CHIRURGICALE DUGUE,228.0810089
303.1681772,628682820,18.3776586,-72.8239461,DP APV,1058.123901
303.1681772,628686577,18.3174413,-72.8000629,DP DE DUFOUR,1105.03418
303.1681772,631493923,18.2124871,-72.7888378,Dispensaire Orangers,118.3084106
303.1681772,631493925,18.212487,-72.788837,Dispensaire Saurel,118.313858
303.1681772,631493926,18.212487,-72.788837,Dispensaire Bahot,118.313858
303.1681772,631493929,18.212487,-72.788837,Dispensaire Bras gauche,118.313858
303.1681772,631493932,18.212487,-72.788837,Dispensaire BrÌ©silienne,118.313858
303.1681772,631493933,18.212487,-72.788837,Dispensaire Chomeille,118.313858
303.1681772,631504471,18.212487,-72.788837,Dispensaire Notre Dame de Lourdes,118.313858
303.1681772,629532004,20.0365291,-72.7911978,DISPENSAIRE DE MARE ROUGE,325.9121399
303.1681772,631504478,20.0447018,-72.7886358,Marie Curie,245.0431213
303.1681772,619507450,19.9418384,-72.7636398,Hospital Beraca La Pointe,15.34515667
303.1681772,629031325,19.9449234,-72.7749084,Centre Medical de Beraca,20.27206802
303.1681772,629031324,19.8326048,-72.7693792,LA PROVIDENCE DUGAS,409.6411438
303.1681772,630735348,19.5988616,-72.7807495,CENTRE DE SANTE TERRE - NEUVE,458.6771545
303.1681772,630948594,19.599444,-72.781111,Hopital Terre-Neuve,450.2352295
303.1681772,629896906,19.2419423,-72.772288,DP DE GRANDE SALINE,3.709791183
90.46026111,2591658464,19.2436574,-72.7747726,Health care,3.03378129
171.3179855,628675109,18.4284807,-72.7693875,CENTRE DE SANTE GEORGES GAUVIN,17.56352043
36.33687208,843754502,18.4285907,-72.7709266,CLINIQUE DE LA METROPOLE,16.22032166
303.1681772,843754612,18.4266331,-72.7738666,KAY SANTE CLINIQUE MEDICALE,21.43956566
332.8151947,843754620,18.4273616,-72.7711714,Hopital Georges Govin,19.50980759
248.792998,843754679,18.4276518,-72.7705448,Reference Laboratoire,19.19331741
60.6705732,843754739,18.4191243,-72.7718986,Clinique Communautaire Men Kontre de Grand-GoÌ¢ve,36.27743912
303.1681772,628680465,18.3925869,-72.7476585,DP DE DANO (Danneau ),227.9663239
139.673262,623667048,18.183016,-72.755174,CENTRE DE SANTE DE BAINET,14.14732361
405.9254178,1144601047,18.182996,-72.7549594,centre de santÌ© avec lits de bainet,13.71828175
303.1681772,629531979,20.0190145,-72.7246896,HOPITAL NOTRE DAME DES PALMISTES,313.5761414
303.1681772,630660867,19.9316461,-72.7204333,CENTRE DE SANTE DE SAINT LOUIS DU NORD,23.73052979
303.1681772,630660970,19.9313871,-72.7206567,CENTRE DE SANTE MISSION CHRETIENNE,25.73044586
303.1681772,630730700,19.9370624,-72.7378992,DISPENSAIRE DE VILLACEAU,8.474017143
303.1681772,630730701,19.9245481,-72.7078345,DISPENSAIRE DE DESGRANGES,16.25383377
303.1681772,630730702,19.9129827,-72.6969345,DISPENSAIRE DE ZABRICO,41.84134674
303.1681772,631509390,19.933333,-72.716666,SAINT LOUIS DU NORD HOSPITAL BONNEAU SAINT JOSPEH,0.948547661
887.1434534,2002967861,19.9344955,-72.7304807,Hopital Autrichien Haitien,11.07768059
303.1681772,631502519,19.8723656,-72.6967733,Guichard,537.9619751
303.1681772,631502520,19.8725934,-72.6967783,La PerriÌ¬re,538.9905396
303.1681772,631502522,19.8723791,-72.6968832,Chamoise,536.6665039
303.1681772,631502524,19.8724822,-72.6969371,Chaineau,536.4232788
303.1681772,631502531,19.8724413,-72.6967044,NWCM,539.1968994
303.1681772,631502533,19.8725789,-72.6968763,Glacis,537.625061
303.1681772,631502534,19.872484,-72.696816,Gaspard,537.9835815
303.1681772,631502535,19.8725218,-72.6967156,Jean Clair,539.4619751
303.1681772,632692050,19.7860927,-72.7335231,DISPENSAIRE PENDU,266.1244507
303.1681772,632692084,19.7314121,-72.7274954,DISPENSAIRE DAVID,217.745285
303.1681772,631497405,19.7014618,-72.705455,Corail,231.982193
303.1681772,631497406,19.7014772,-72.7054517,Charbe,232.036911
303.1681772,631497407,19.7014731,-72.7054667,Decostiere,232.1145935
303.1681772,631497408,19.7014888,-72.705459,PÌ©rou,232.1157227
303.1681772,632691958,19.6643453,-72.6977626,DISPENSAIRE RIVIERE MANCELLE,218.281189
303.1681772,632691973,19.6459045,-72.719827,DISPENSAIRE MOULIN,276.3141479
303.1681772,631657138,19.452354,-72.7353328,DISPENSAIRE LA PIERRE,55.57960892
303.1681772,2303257192,19.4631605,-72.7068872,centre de sante de la hatte rocher,10.20282173
303.1681772,631657140,19.4340246,-72.6976966,HOPITAL DE RABOTEAU,3.954054117
303.1681772,1159780535,19.4429736,-72.6953747,hopital raboto,4.48914814
303.1681772,631497367,19.2581115,-72.7009708,Grande Saline,8.646644592
303.1681772,631497369,19.25815,-72.700908,Poteneau,8.551241875
303.1681772,1691951260,19.2530225,-72.7343684,Dispensaire,8.024996758
303.1681772,1692061836,19.2426812,-72.6947318,Health care,9.763298988
303.1681772,1696204340,19.2377785,-72.7189706,Dispensaire Comunautaire de Gervet,7.262842178
73.4375823,629205889,19.1060714,-72.694248,FOSREF-Lakay Saint Marc,22
110.2109333,630946512,19.1166099,-72.6998676,Hospital Saint Antoine,8.646531105
488.8564171,631657137,19.1067117,-72.7026441,Service de SantÌ© de Premier Ìächelon,7.301084042
74.85613887,1600311780,19.1072537,-72.6980644,Hopital Dioliva,15.75970268
176.7739723,1601756134,19.1114799,-72.6977932,Centre Medicale Lascierie,11.89007282
303.1681772,1606047419,19.1035499,-72.6989202,Centre de Sante de Petit-Bois,18.43897247
303.1681772,1613385568,19.104907,-72.6971553,La Maison d'Hypocrate,17.51307487
3.742806944,1620567937,19.1186302,-72.6967208,Hopital Rama,9.749901772
109.119736,1632856716,19.10295,-72.7004068,Clinique Medical Docteur Auguste,16.02997208
66.56303894,1645026596,19.1109272,-72.699513,Pharmacie Joradana,11.66035652
126.5788937,1650721179,19.1161072,-72.6965157,Health care,11.97450924
176.7739723,1651636889,19.1113941,-72.6978576,Clinique Docteur Roger Larose,12.00107002
93.40649399,1652007766,19.1121007,-72.6990733,Clinique d'Eusculape Docteur Yfto Mayette,11.99577999
42.12021808,1652217963,19.1134563,-72.6982538,Clinique Altagras,10.5058012
69.1819126,1653048496,19.1177386,-72.6984348,Croix-Rouge Haitienne,10
303.1681772,1653492676,19.1123738,-72.7002742,Health care,10.69179344
216.0570772,1654693167,19.1110805,-72.6962355,Ophtalmologique,14.33886433
229.1514455,4880705900,19.1137153,-72.6988413,Chirigie,11.49754715
174.5915775,4880705919,19.1140444,-72.6986102,MaternitÌ© Hopital Saint-Nicolas,11.86573982
114.5757228,5757308264,19.1205715,-72.6969892,Croix Rouge Haitienne,8.022342682
303.1681772,627559663,19.0490626,-72.7148285,DP MAX FERDINAND,240.2941895
303.1681772,630730674,19.0846131,-72.699654,La SantT de vos Enfants,206.363327
33.71799841,1673422707,19.0756251,-72.7087803,Dispensaire communautaire de Jeanton ATSBA,62.02129364
303.1681772,629093445,18.9979481,-72.7382314,Centre de SantÌ© Pierre Payen,26.72485352
303.1681772,986198616,18.9790627,-72.6926468,Dr. Bolte's Clinic,243.4643402
231.3338402,1649569170,18.9883586,-72.7339936,Health care,37.8757515
303.1681772,1654651648,18.9970307,-72.7378532,Health care,34.89719772
303.1681772,1673545806,18.9588993,-72.7163225,Health care,36.21060562
145.1292488,627559658,18.9512576,-72.7056794,Dispensaire de Mont-Rouis,30.78484154
43.97525359,986198550,18.949009,-72.6987993,Health Clinic,34.77191925
181.1387617,986198555,18.9496383,-72.7031784,Red Cross / Bon Samaritan Clinic,34.59893036
303.1681772,986198600,18.9423437,-72.7001542,Episcopal Clinic,13.24541092
303.1681772,986198613,18.9426572,-72.703872,Life Connection Clinic Site,18.14422035
48.66740224,1662581471,18.9474151,-72.7106964,Health care,15.91994381
126.5788937,1681712247,18.947358,-72.7103721,Health care,16.78137779
303.1681772,628684720,18.3487899,-72.7167474,DP DE MEYER,714.5245972
303.1681772,631477472,18.333,-72.733,CENTRE DE SANTE DE RABOTEAU,1130.904541
303.1681772,627833224,18.3069923,-72.7096268,DP ST FRANCOIS XAVIER DE BAUDIN,881.4853516
303.1681772,631493921,18.262705,-72.711015,Dispensaire Amalia,764.3031006
303.1681772,631493930,18.2627058,-72.7110152,Dispensaire Morne a BrÌÈler,764.2756958
132.0348805,629532015,20.0105146,-72.6635489,DISPENSAIRE AUX PLAINES,150.2922516
303.1681772,630730703,19.9060451,-72.6553388,Centre de sante Saint Joseph de Bonneau,27.74510956
303.1681772,631487484,19.766,-72.667,CS LA FOSSETTE,556.2867432
303.1681772,632692107,19.7715109,-72.6726632,DISPENSAIRE DE VERNEUIL,506.64328
303.1681772,632692092,19.7622343,-72.6580024,DISPENSAIRE DE TREUIL,621.8231812
303.1681772,632691966,19.669786,-72.6840131,CENTRE DE SANTE SOS FRANCE,203.7277222
303.1681772,631487470,19.667,-72.667,CS CAMPECHE,235.5632935
1975.067221,1108339229,19.6692818,-72.6808157,Alma Mater,212.3007965
303.1681772,629031320,19.5469279,-72.6970422,CENTRE DE SANTE BON BERGER BASSIN,188.9649658
303.1681772,614403649,19.450206,-72.685424,HOPITAL LA PROVIDENCE,7.236615181
569.6050217,618860861,19.4500354,-72.6903956,Hospital Raboteau,5.822617531
303.1681772,619498544,19.4501181,-72.6888861,Hospital Docteur Baudin,4.902464867
901.3290191,629052335,19.453727,-72.6900742,CENTRE MEDICO - SOCIAL DE K- SOLEIL,4.72905159
303.1681772,631512206,19.45,-72.683333,GONAIVES HOSPITAL DOCTEUR BAUDIN,8.313838005
303.1681772,1126740609,19.4830704,-72.6469215,missionnaire de la charite,39.74771881
303.1681772,1692174378,19.4658904,-72.6769005,Clinque Dentaire,18.84372902
303.1681772,2285171817,19.4748057,-72.6663649,Hospital de secours des Gonaives,30.30569839
303.1681772,1155254492,19.4382717,-72.6802723,dispensaire de trou sable,7.374449253
303.1681772,1159939552,19.4383468,-72.6770337,dispensaire de la mission lutherienne de la foi,9.514920235
303.1681772,627575328,19.3300182,-72.6757445,DP AUX SOURCES,6.274778843
303.1681772,619465400,19.300793,-72.6465009,Hospital Bon Berger,5.706656933
28.04377214,627575327,19.3010197,-72.6511505,DP DE DESCAREAUX,6.986252308
303.1681772,631497371,19.3109325,-72.6893555,Disp. Descahos,3.680813313
303.1681772,631497372,19.310932,-72.689355,CSL St Pierre,3.681636095
303.1681772,627575325,19.2563533,-72.6897179,DP BEREE DE DROUIN,11.08987427
303.1681772,1692087263,19.2298245,-72.6707567,Health care,12.53825665
303.1681772,1693202743,19.136368,-72.6728866,Dispensaire du Docteur Durand,73.46911621
128.7612884,1601791359,19.118567,-72.6907226,Kay Sante Pa w,45.91146851
303.1681772,1615774052,19.1009685,-72.6834137,Health care,41.82175446
78.67532963,1632875483,19.0940003,-72.655294,Dispensaire St-Laurent,108.9229736
243.3370112,1645682741,19.0981774,-72.6969524,Clinique mÌ©dicale L'eternel est ma lumiere,30.52648544
57.72434032,1721902207,19.0959084,-72.6642316,Health care,76.72018433
96.13448738,627559667,19.0802385,-72.674784,DP DE CHARETTE,115.6996841
303.1681772,629896877,19.0713668,-72.6796003,DP DE TERRE BALNCHE,290.8569946
303.1681772,627559660,18.9826559,-72.6460783,DP DE GRESSOT,577.4935303
303.1681772,630758160,18.966666,-72.683333,RABOTEAU CLINIC SOCIAL MEDICAL CENTER,152.0448303
303.1681772,627833225,18.3143963,-72.6595403,DISPENSAIRE COMMUNAUTAIRE,442.7731934
440.8437333,629531934,18.2678621,-72.6661969,CENTRE DE SANTE ST JOSEPH,806.2988281
303.1681772,628643254,19.8919497,-72.6175787,Centre de Sante de Anse ÌÊ Foleur,8.504131317
303.1681772,631504464,19.8751845,-72.6177262,CÌ«tes de Fer,232.7580261
303.1681772,628643719,19.845726,-72.6137259,DP DE DITTY,117.043396
303.1681772,627585396,19.6100212,-72.615843,CENTRE DE SANTE LABRANLE,228.8165894
303.1681772,979761429,19.5988655,-72.6339046,Health care,196.0983582
303.1681772,1126625695,19.6093908,-72.6166988,dispensaire dolette,226.6701508
303.1681772,1126625938,19.6093799,-72.6166383,salle d'attente dispensaire sainte anne,226.6065674
303.1681772,629093439,19.5160391,-72.6216156,DISPENSAIRE COMMUNAUTAIRE DE POTEAU,74.58082581
303.1681772,631497377,19.4934101,-72.6256637,Clinique Dr Baudin,52.3514061
303.1681772,631497379,19.4934029,-72.6255835,TERRE BLANCHE,52.54919052
303.1681772,631497381,19.4933795,-72.625614,BRUNETTE,52.484478
303.1681772,631497382,19.4933948,-72.6256379,TARASSE,52.41947174
303.1681772,631497384,19.4934245,-72.6256188,BRUNETTE,52.45441055
303.1681772,629205891,19.439114,-72.6348863,CDS EBEN EZER,16.36662483
303.1681772,1325389819,19.4374032,-72.635308,Hopital Eben-Ezer dejonc,16.87241554
303.1681772,631497376,19.3558639,-72.621532,New Testament la Croix Perisse,19.65167046
303.1681772,631497378,19.355857,-72.6215,Mapou Lagon,20.69893646
50.63155749,629052345,19.2844154,-72.6354089,CENTRE DE SANTE DE DESDUNES,7.981281757
303.1681772,632691939,19.3048294,-72.6100471,CENTRE DE SANTE DE L'ESTERE,11.61842728
303.1681772,1107851246,19.298972,-72.6079109,Health care,9.790982246
303.1681772,627575324,19.2370232,-72.6416546,DP PA NOU AN,12.99579906
79.65740725,627575323,19.2068154,-72.6404754,CENTRE MEDICAL DE LA RHEMA,12.2801857
176.7739723,3027247475,19.2030966,-72.5962794,Centre de SantÌ© de Villard,14.07523727
70.92782838,627575320,19.148913,-72.6169491,DP DE PONT SONDE,25.84558868
79.22092831,627575322,19.16529,-72.636064,DP CLEMENTINE ET LORISMENE,16
84.02219669,1693339873,19.1652454,-72.6361896,Dispensaire de Bertan,15.93041801
104.6458268,1652929367,19.1076886,-72.6441178,Fondation Esther Baucicault Stanislas (FEBS),136.1947784
303.1681772,629896881,19.0443947,-72.6325584,DP DE GOYAVIER,975.8409424
294.6232871,1655972303,19.0669643,-72.6152416,Centre de sante Saint-Michel,292.0368347
781.2973095,615094329,18.5087003,-72.6302745,Le Sourire,22.12331772
106.8282215,616838855,18.5059105,-72.6250088,Help Hospital,25.19557381
13.9673262,620628543,18.5071164,-72.627121,field clinic,23.01034355
303.1681772,628616211,18.5143442,-72.6085214,Asile Saint Vincent de Paul,34.08259964
1320.348805,628618271,18.5131835,-72.609579,HOPITAL CARDINAL LEGER,35.04997635
303.1681772,628619417,18.5122252,-72.6052279,Sanatorium de Leogane,36.39233398
23.89722218,629045564,18.507579,-72.62576,CENTRE JEUNES FOSREF LEOGANE,23.45545197
23.89722218,629182968,18.507579,-72.62576,FOSREF J. LEOGANE,23.45545197
303.1681772,631473941,18.511,-72.634,CENTRE JEUNES DE LEOGANE,18.40231133
303.1681772,631477468,18.538,-72.61,CENTRE LAKAY DE MARIANI,20.9556427
304.4440633,1144079884,18.5065161,-72.6152671,Health care,30.39608192
124.396499,1144222156,18.5164385,-72.6327214,sante hospitaiier hosana,15.48319817
32.73592079,1158175809,18.5246114,-72.6165431,Health care,23.37142181
249.8841954,628631596,18.4271546,-72.6427739,CENTRE DE SANTE FARNESE LOUIS CHARLES DE PASQUA,367.6175842
303.1681772,628632997,18.373423,-72.6210287,DISPENSAIRE PETIT HARPON,688.8511963
303.1681772,631477464,18.388,-72.617,FOSREF J. DE JEREMIE,427.2936707
144.0380515,627833223,18.2583983,-72.6078626,DP DE LAVANNEAU,592.1907349
171.3179855,627833222,18.2159906,-72.6236591,dispensaire de la croix,479.5817871
142.9468541,628644539,19.812163,-72.57187,DISPENSAIRE DE PETIT BOURG DE BORGNE,33.32509613
111.3021307,3314741161,19.8078922,-72.5725217,Centre de Sante de Bertrand Petit Bourg,29.32299614
303.1681772,3314741163,19.8117237,-72.5732883,Saint Jules Clinic,46.86021042
303.1681772,631493970,19.6927665,-72.5529376,CAL de Pilate,401.1012268
499.7683907,631601981,19.6687946,-72.5504127,HOPITAL ESPERANCE DE PILATE,286.7971497
303.1681772,632691978,19.3458619,-72.5721058,DISPENSAIRE LA CROIX MISSIONNAIRE DE PERISSE,47.34520721
303.1681772,630730671,19.2267368,-72.5812114,DISPENSAIRE SANOIX,13.86581898
303.1681772,630730672,19.2607827,-72.5797423,DISPENSAIRE DESEAUX,12.95119381
303.1681772,629896920,19.161503,-72.55792,DP DE MAUGE PLICHE,17.98104668
303.1681772,629896897,19.1023889,-72.586892,Dp de Gilbert,371.9330444
303.1681772,631477471,18.917,-72.583,HÌ«pital Communautaire de Mirebalais (MARCH CITY-MED),1263.457886
303.1681772,631480400,18.924011,-72.584796,SADA - FONDS BAPTISTE,1299.727661
39.39222468,629031294,18.8198069,-72.5667516,DISPENSAIRE DE ST ART,18.34395599
303.1681772,1672141164,18.8341918,-72.5703193,Clinique Exuline LaguÌ¬rre,23.42456818
246.6106033,628605227,18.5623161,-72.5861388,BIRE (NEW MISSION),7.516563416
303.1681772,628611646,18.535889,-72.56015,CENTRE DE SANTE BON BERGER,20.74839592
977.7128342,628630380,18.4928307,-72.5900394,CENTRE MEDICO - COMMUNAUTAIRE DE DARBONE,53.1856842
60.01585478,1156830743,18.4953141,-72.5861589,Health care,57.06306076
